scenario,fips,pr_pipc_2015,pr_pipc_2020,pr_pipc_2025,pr_pipc_2030,pr_pipc_2035,pr_pipc_2040,pr_pipc_2045,pr_pipc_2050,pr_pipc_2055,pr_pipc_2060,pr_pipc_2065,pr_pipc_2070
SSP4,34031,44.218,47.166,50.081,53.250,56.698,60.009,63.742,67.245,70.641,73.959,78.006,81.707
SSP4,34033,42.057,45.038,47.975,51.157,54.598,57.884,61.590,65.064,68.433,71.726,75.751,79.430
SSP4,34035,72.691,76.630,80.564,84.746,89.178,93.436,98.080,102.455,106.687,110.803,115.613,120.042
SSP4,34037,51.456,54.701,57.934,61.425,65.181,68.781,72.791,76.560,80.212,83.774,88.057,91.982
SSP4,34039,52.469,55.680,58.826,62.203,65.847,69.344,73.253,76.923,80.480,83.950,88.143,91.984
SSP4,34041,46.414,49.572,52.691,56.058,59.689,63.164,67.052,70.703,74.242,77.696,81.876,85.704
SSP4,35001,38.361,41.431,44.374,47.487,50.808,53.963,57.532,60.861,64.083,67.231,71.108,74.640
SSP4,35003,29.467,32.227,34.953,37.933,41.175,44.268,47.787,51.084,54.283,57.413,61.284,64.815
SSP4,35005,32.270,35.177,38.008,41.062,44.357,47.491,51.044,54.369,57.593,60.746,64.636,68.185
SSP4,35007,34.344,37.324,40.237,43.380,46.765,49.988,53.629,57.040,60.347,63.580,67.549,71.172
SSP4,35009,38.652,41.227,43.859,46.807,50.049,53.161,56.711,60.044,63.281,66.452,70.362,73.931
SSP4,35011,36.422,39.140,41.929,45.037,48.440,51.710,55.412,58.892,62.270,65.575,69.614,73.307
SSP4,35013,31.882,34.515,37.126,39.998,43.140,46.142,49.575,52.786,55.900,58.947,62.733,66.181
SSP4,35015,42.444,45.119,47.942,51.137,54.653,58.049,61.883,65.493,68.999,72.428,76.586,80.392
SSP4,35017,33.152,35.947,38.708,41.719,44.987,48.104,51.645,54.963,58.181,61.330,65.218,68.766
SSP4,35019,27.128,29.805,32.433,35.311,38.447,41.434,44.851,48.049,51.152,54.192,57.976,61.424
SSP4,35021,44.655,47.540,50.537,53.871,57.504,61.000,64.924,68.618,72.201,75.703,79.930,83.802
SSP4,35023,33.062,35.803,38.560,41.611,44.941,48.130,51.749,55.144,58.440,61.664,65.625,69.243
SSP4,35025,36.789,39.547,42.330,45.407,48.762,51.978,55.623,59.043,62.362,65.610,69.592,73.230
SSP4,35027,33.715,36.641,39.494,42.577,45.904,49.071,52.658,56.017,59.273,62.457,66.379,69.958
SSP4,35028,63.772,67.456,71.114,74.989,79.091,83.008,87.316,91.366,95.284,99.102,103.628,107.786
SSP4,35029,30.938,33.508,36.112,39.018,42.212,45.274,48.772,52.054,55.240,58.361,62.223,65.747
SSP4,35031,26.398,29.008,31.593,34.440,37.555,40.529,43.936,47.125,50.221,53.253,57.029,60.469
SSP4,35033,29.472,32.223,35.000,38.068,41.417,44.625,48.263,51.678,54.992,58.236,62.215,65.850
SSP4,35035,32.595,35.105,37.593,40.354,43.400,46.311,49.659,52.793,55.836,58.817,62.543,65.938
SSP4,35037,34.548,37.395,40.241,43.359,46.743,49.978,53.638,57.072,60.402,63.659,67.651,71.298
SSP4,35039,31.142,33.878,36.628,39.658,42.965,46.130,49.725,53.098,56.370,59.573,63.512,67.110
SSP4,35041,33.465,36.248,39.031,42.085,45.407,48.583,52.185,55.563,58.841,62.047,65.991,69.591
SSP4,35043,34.633,37.742,40.750,43.962,47.410,50.691,54.381,57.833,61.175,64.437,68.428,72.072
SSP4,35045,31.940,34.836,37.673,40.743,44.061,47.223,50.805,54.158,57.408,60.586,64.499,68.069
SSP4,35047,33.160,35.926,38.746,41.874,45.290,48.569,52.278,55.763,59.145,62.454,66.496,70.192
SSP4,35049,44.104,47.341,50.506,53.880,57.489,60.930,64.777,68.383,71.875,75.283,79.415,83.196
SSP4,35051,34.457,37.247,40.052,43.145,46.518,49.749,53.407,56.841,60.173,63.432,67.426,71.075
SSP4,35053,31.916,34.646,37.391,40.420,43.725,46.888,50.482,53.853,57.125,60.327,64.266,67.863
SSP4,35055,32.428,35.409,38.353,41.536,44.965,48.234,51.921,55.377,58.726,62.001,66.009,69.670
SSP4,35057,31.651,34.413,37.158,40.168,43.454,46.597,50.167,53.515,56.763,59.941,63.857,67.433
SSP4,35059,28.488,31.188,33.746,36.469,39.408,42.180,45.374,48.350,51.236,54.065,57.646,60.899
SSP4,35061,30.255,33.131,35.924,38.939,42.203,45.311,48.840,52.141,55.341,58.471,62.338,65.865
SSP4,36001,51.053,54.126,57.229,60.618,64.278,67.793,71.728,75.426,79.011,82.513,86.737,90.606
SSP4,36003,30.925,33.718,36.448,39.413,42.629,45.692,49.179,52.443,55.609,58.708,62.547,66.048
SSP4,36005,33.234,35.761,38.290,41.109,44.253,47.308,50.811,54.096,57.290,60.414,64.274,67.798
SSP4,36007,38.464,41.469,44.381,47.509,50.874,54.078,57.699,61.090,64.376,67.590,71.538,75.142
SSP4,36009,36.907,39.733,42.569,45.688,49.089,52.347,56.030,59.485,62.836,66.111,70.118,73.780
SSP4,36011,36.778,39.661,42.511,45.616,48.983,52.200,55.839,59.251,62.559,65.793,69.762,73.386
SSP4,36013,34.119,37.015,39.826,42.861,46.145,49.274,52.821,56.139,59.355,62.499,66.379,69.919
SSP4,36015,38.115,41.002,43.854,46.957,50.318,53.528,57.160,60.565,63.866,67.095,71.060,74.680
SSP4,36017,35.784,38.645,41.474,44.558,47.903,51.097,54.714,58.104,61.392,64.608,68.560,72.169
SSP4,36019,38.405,41.275,44.152,47.309,50.737,54.019,57.727,61.208,64.584,67.885,71.919,75.607
SSP4,36021,43.587,46.636,49.679,52.992,56.572,59.999,63.844,67.454,70.953,74.371,78.516,82.309
SSP4,36023,34.417,37.277,40.085,43.137,46.450,49.610,53.192,56.547,59.800,62.981,66.898,70.474
SSP4,36025,34.634,37.494,40.320,43.398,46.738,49.927,53.539,56.923,60.206,63.416,67.362,70.965
SSP4,36027,47.137,50.280,53.389,56.749,60.373,63.847,67.735,71.386,74.924,78.378,82.556,86.381
SSP4,36029,43.022,46.092,49.124,52.395,55.911,59.284,63.080,66.641,70.092,73.467,77.567,81.315
SSP4,36031,37.132,40.017,42.887,46.023,49.424,52.676,56.352,59.799,63.143,66.413,70.416,74.074
SSP4,36033,33.763,36.633,39.477,42.581,45.946,49.159,52.796,56.206,59.513,62.748,66.717,70.343
SSP4,36035,37.907,40.781,43.639,46.760,50.143,53.375,57.031,60.460,63.785,67.037,71.024,74.665
SSP4,36037,36.696,39.663,42.532,45.619,48.956,52.134,55.726,59.086,62.342,65.522,69.437,73.009
SSP4,36039,39.608,42.455,45.312,48.450,51.863,55.131,58.824,62.290,65.651,68.938,72.958,76.631
SSP4,36041,44.200,47.069,50.043,53.362,56.987,60.480,64.401,68.092,71.674,75.174,79.399,83.270
SSP4,36043,35.699,38.427,41.133,44.103,47.342,50.436,53.959,57.259,60.462,63.596,67.469,71.003
SSP4,36045,45.187,47.888,50.745,53.980,57.538,60.978,64.855,68.508,72.055,75.524,79.719,83.560
SSP4,36047,40.432,43.074,45.751,48.725,51.999,55.202,58.862,62.298,65.637,68.908,72.903,76.553
SSP4,36049,34.498,37.321,40.129,43.206,46.553,49.753,53.378,56.776,60.072,63.296,67.255,70.871
SSP4,36051,35.328,38.248,41.072,44.113,47.400,50.528,54.074,57.392,60.609,63.754,67.636,71.178
SSP4,36053,36.682,39.735,42.692,45.861,49.270,52.513,56.169,59.592,62.908,66.148,70.121,73.749
SSP4,36055,44.751,47.892,50.938,54.187,57.658,60.972,64.703,68.197,71.582,74.891,78.928,82.615
SSP4,36057,35.621,38.563,41.417,44.487,47.797,50.945,54.510,57.847,61.081,64.244,68.145,71.704
SSP4,36059,67.957,71.428,74.944,78.746,82.834,86.798,91.176,95.301,99.297,103.192,107.789,112.014
SSP4,36061,111.518,115.429,119.689,124.441,129.603,134.687,140.179,145.392,150.439,155.337,160.891,166.032
SSP4,36063,37.522,40.538,43.459,46.593,49.966,53.178,56.806,60.201,63.490,66.704,70.652,74.256
SSP4,36065,39.083,42.031,44.940,48.096,51.506,54.764,58.445,61.895,65.241,68.512,72.516,76.174
SSP4,36067,43.407,46.507,49.552,52.829,56.346,59.709,63.489,67.033,70.467,73.823,77.907,81.639
SSP4,36069,43.765,46.775,49.768,53.028,56.555,59.932,63.728,67.291,70.745,74.119,78.221,81.973
SSP4,36071,42.633,45.600,48.530,51.707,55.147,58.441,62.157,65.640,69.017,72.317,76.346,80.029
SSP4,36073,33.103,35.937,38.677,41.636,44.843,47.894,51.367,54.614,57.763,60.844,64.666,68.150
SSP4,36075,34.729,37.741,40.651,43.774,47.137,50.338,53.953,57.336,60.614,63.818,67.756,71.351
SSP4,36077,35.617,38.484,41.308,44.381,47.711,50.888,54.489,57.862,61.133,64.332,68.267,71.859
SSP4,36079,55.880,59.245,62.614,66.256,70.179,73.949,78.124,82.053,85.860,89.570,93.994,98.056
SSP4,36081,43.124,45.695,48.269,51.126,54.303,57.409,60.966,64.299,67.537,70.703,74.597,78.149
SSP4,36083,42.841,45.867,48.880,52.155,55.693,59.080,62.885,66.456,69.917,73.299,77.409,81.169
SSP4,36085,50.278,53.475,56.656,60.091,63.780,67.318,71.269,74.977,78.568,82.074,86.299,90.167
SSP4,36087,55.241,58.707,62.119,65.760,69.656,73.390,77.524,81.408,85.169,88.834,93.212,97.229
SSP4,36089,32.232,35.072,37.864,40.900,44.188,47.322,50.880,54.212,57.442,60.603,64.501,68.058
SSP4,36091,48.866,51.989,55.150,58.604,62.333,65.914,69.913,73.672,77.314,80.870,85.145,89.062
SSP4,36093,45.419,48.455,51.461,54.718,58.230,61.588,65.363,68.904,72.337,75.691,79.774,83.508
SSP4,36095,37.992,40.825,43.664,46.785,50.183,53.436,57.115,60.567,63.915,67.190,71.198,74.861
SSP4,36097,37.498,40.211,42.974,46.044,49.405,52.629,56.286,59.720,63.053,66.314,70.310,73.962
SSP4,36099,36.197,39.158,42.035,45.137,48.482,51.666,55.268,58.640,61.909,65.106,69.038,72.629
SSP4,36101,39.517,42.521,45.482,48.688,52.147,55.448,59.169,62.657,66.038,69.343,73.379,77.068
SSP4,36103,53.920,57.206,60.502,64.054,67.855,71.524,75.614,79.455,83.176,86.810,91.155,95.135
SSP4,36105,39.871,42.749,45.601,48.711,52.084,55.308,58.955,62.375,65.691,68.935,72.913,76.547
SSP4,36107,38.772,41.696,44.590,47.743,51.158,54.422,58.106,61.562,64.912,68.188,72.197,75.859
SSP4,36109,37.926,40.901,43.831,47.004,50.427,53.694,57.380,60.835,64.184,67.458,71.465,75.125
SSP4,36111,42.406,45.307,48.213,51.399,54.861,58.181,61.926,65.442,68.852,72.186,76.250,79.966
SSP4,36113,42.658,45.629,48.605,51.857,55.376,58.746,62.536,66.095,69.545,72.917,77.018,80.770
SSP4,36115,35.737,38.527,41.312,44.370,47.700,50.886,54.499,57.887,61.174,64.389,68.341,71.949
SSP4,36117,38.491,41.503,44.441,47.607,51.021,54.276,57.947,61.386,64.719,67.976,71.967,75.612
SSP4,36119,74.422,77.977,81.613,85.549,89.777,93.871,98.372,102.615,106.724,110.726,115.425,119.748
SSP4,36121,33.698,36.488,39.242,42.247,45.517,48.638,52.183,55.502,58.720,61.867,65.752,69.297
SSP4,36123,33.628,36.418,39.170,42.174,45.437,48.549,52.087,55.401,58.615,61.762,65.647,69.192
SSP4,37001,34.195,37.307,40.252,43.358,46.679,49.825,53.380,56.702,59.919,63.064,66.946,70.487
SSP4,37003,33.009,36.155,39.148,42.310,45.687,48.887,52.496,55.870,59.139,62.333,66.263,69.850
SSP4,37005,33.757,36.963,40.053,43.331,46.829,50.151,53.880,57.372,60.754,64.058,68.093,71.780
SSP4,37007,28.296,31.463,34.445,37.575,40.907,44.056,47.611,50.931,54.147,57.290,61.170,64.710
SSP4,37009,31.470,34.692,37.774,41.033,44.506,47.799,51.498,54.960,58.312,61.587,65.594,69.255
SSP4,37011,31.450,34.731,37.846,41.124,44.609,47.909,51.613,55.078,58.432,61.708,65.716,69.377
SSP4,37013,34.536,37.603,40.591,43.797,47.241,50.519,54.212,57.671,61.023,64.300,68.309,71.971
SSP4,37015,31.203,34.284,37.275,40.478,43.915,47.183,50.864,54.312,57.653,60.919,64.918,68.570
SSP4,37017,32.156,35.123,38.032,41.174,44.566,47.799,51.450,54.870,58.184,61.425,65.399,69.029
SSP4,37019,35.211,38.127,41.000,44.111,47.475,50.685,54.315,57.717,61.014,64.237,68.194,71.807
SSP4,37021,37.091,40.319,43.409,46.671,50.144,53.441,57.145,60.610,63.964,67.241,71.247,74.906
SSP4,37023,33.294,36.326,39.237,42.339,45.669,48.830,52.406,55.751,58.992,62.161,66.067,69.630
SSP4,37025,38.265,41.348,44.318,47.484,50.886,54.125,57.777,61.195,64.508,67.744,71.714,75.340
SSP4,37027,30.087,33.208,36.135,39.202,42.469,45.553,49.046,52.305,55.461,58.548,62.373,65.860
SSP4,37029,39.364,42.495,45.615,48.997,52.639,56.122,60.020,63.681,67.229,70.695,74.885,78.723
SSP4,37031,41.665,44.694,47.751,51.091,54.700,58.157,62.031,65.671,69.198,72.644,76.814,80.632
SSP4,37033,33.018,35.922,38.795,41.922,45.310,48.546,52.205,55.635,58.962,62.215,66.202,69.846
SSP4,37035,35.537,38.751,41.773,44.937,48.299,51.477,55.061,58.407,61.646,64.812,68.713,72.270
SSP4,37037,49.536,52.560,55.685,59.147,62.923,66.569,70.639,74.474,78.197,81.830,86.184,90.181
SSP4,37039,28.532,31.536,34.427,37.515,40.831,43.978,47.541,50.874,54.104,57.263,61.159,64.714
SSP4,37041,35.830,38.931,41.974,45.243,48.750,52.092,55.846,59.367,62.778,66.111,70.175,73.890
SSP4,37043,30.906,34.000,36.989,40.174,43.585,46.824,50.475,53.892,57.203,60.440,64.410,68.036
SSP4,37045,33.348,36.421,39.372,42.514,45.884,49.085,52.699,56.081,59.357,62.559,66.496,70.091
SSP4,37047,31.207,34.227,37.144,40.263,43.616,46.802,50.404,53.775,57.042,60.235,64.165,67.752
SSP4,37049,39.345,42.332,45.276,48.459,51.892,55.167,58.861,62.323,65.679,68.960,72.973,76.640
SSP4,37051,44.972,47.620,50.404,53.545,57.000,60.339,64.117,67.671,71.121,74.496,78.599,82.351
SSP4,37053,41.030,43.937,46.860,50.066,53.549,56.888,60.650,64.183,67.611,70.962,75.045,78.779
SSP4,37055,40.970,44.039,47.094,50.395,53.945,57.334,61.137,64.705,68.162,71.539,75.644,79.398
SSP4,37057,35.557,38.642,41.600,44.749,48.129,51.343,54.969,58.363,61.650,64.863,68.809,72.413
SSP4,37059,38.483,41.888,45.120,48.505,52.093,55.494,59.293,62.848,66.289,69.647,73.732,77.468
SSP4,37061,31.809,34.768,37.654,40.764,44.118,47.310,50.920,54.300,57.576,60.779,64.717,68.312
SSP4,37063,41.284,44.375,47.373,50.576,54.016,57.296,60.990,64.450,67.802,71.077,75.084,78.745
SSP4,37065,30.237,33.257,36.150,39.232,42.538,45.675,49.226,52.547,55.764,58.910,62.794,66.338
SSP4,37067,40.308,43.616,46.739,50.000,53.457,56.731,60.408,63.844,67.169,70.416,74.393,78.024
SSP4,37069,32.244,35.221,38.096,41.177,44.503,47.668,51.250,54.604,57.857,61.037,64.955,68.534
SSP4,37071,35.540,38.585,41.517,44.643,48.004,51.204,54.818,58.200,61.479,64.683,68.623,72.220
SSP4,37073,29.664,32.704,35.617,38.715,42.035,45.183,48.743,52.072,55.298,58.452,62.344,65.894
SSP4,37075,28.035,31.046,33.944,37.037,40.357,43.508,47.073,50.409,53.641,56.803,60.702,64.260
SSP4,37077,31.825,34.763,37.608,40.671,43.987,47.148,50.729,54.082,57.336,60.517,64.436,68.017
SSP4,37079,29.718,32.612,35.396,38.379,41.596,44.649,48.121,51.367,54.513,57.592,61.412,64.894
SSP4,37081,40.094,43.320,46.383,49.598,53.016,56.259,59.910,63.320,66.622,69.847,73.802,77.412
SSP4,37083,32.052,35.061,37.998,41.160,44.563,47.805,51.463,54.891,58.213,61.461,65.443,69.080
SSP4,37085,32.282,35.085,37.842,40.841,44.109,47.232,50.779,54.104,57.330,60.485,64.379,67.935
SSP4,37087,34.567,37.621,40.580,43.749,47.154,50.394,54.049,57.471,60.787,64.029,68.004,71.635
SSP4,37089,38.350,41.594,44.706,47.998,51.511,54.848,58.591,62.093,65.485,68.796,72.836,76.528
SSP4,37091,30.057,33.050,35.950,39.060,42.402,45.579,49.172,52.535,55.795,58.983,62.908,66.490
SSP4,37093,32.835,35.449,38.133,41.143,44.454,47.637,51.256,54.655,57.955,61.184,65.150,68.773
SSP4,37095,30.726,33.802,36.762,39.912,43.285,46.484,50.096,53.475,56.749,59.950,63.886,67.480
SSP4,37097,35.403,38.533,41.523,44.690,48.086,51.313,54.949,58.351,61.647,64.867,68.821,72.432
SSP4,37099,31.073,34.133,37.089,40.246,43.633,46.850,50.481,53.880,57.173,60.393,64.347,67.958
SSP4,37101,36.169,39.147,42.057,45.194,48.586,51.823,55.480,58.905,62.227,65.472,69.452,73.088
SSP4,37103,36.383,39.181,42.066,45.272,48.774,52.140,55.934,59.502,62.964,66.348,70.462,74.227
SSP4,37105,35.887,39.132,42.237,45.512,48.996,52.299,56.007,59.475,62.833,66.113,70.124,73.788
SSP4,37107,34.651,37.698,40.662,43.843,47.262,50.518,54.189,57.627,60.959,64.215,68.205,71.850
SSP4,37109,35.569,38.492,41.350,44.442,47.796,50.999,54.622,58.018,61.311,64.531,68.486,72.099
SSP4,37111,29.185,32.260,35.179,38.269,41.575,44.706,48.248,51.558,54.765,57.900,61.774,65.307
SSP4,37113,32.874,36.110,39.208,42.483,45.969,49.275,52.987,56.460,59.823,63.109,67.125,70.794
SSP4,37115,31.086,34.146,37.114,40.295,43.711,46.960,50.624,54.055,57.380,60.630,64.613,68.252
SSP4,37117,32.611,35.548,38.423,41.530,44.883,48.078,51.692,55.078,58.360,61.571,65.517,69.120
SSP4,37119,47.193,50.403,53.511,56.792,60.281,63.608,67.344,70.831,74.202,77.491,81.500,85.155
SSP4,37121,29.865,32.919,35.853,38.981,42.336,45.519,49.116,52.482,55.743,58.932,62.857,66.440
SSP4,37123,30.533,33.501,36.352,39.397,42.673,45.781,49.306,52.603,55.798,58.924,62.788,66.314
SSP4,37125,41.425,44.964,48.334,51.850,55.562,59.079,62.988,66.647,70.185,73.635,77.807,81.625
SSP4,37127,36.809,39.991,43.063,46.331,49.824,53.145,56.875,60.368,63.750,67.054,71.089,74.775
SSP4,37129,38.577,41.809,44.920,48.212,51.716,55.043,58.776,62.269,65.648,68.949,72.977,76.656
SSP4,37131,31.845,34.968,38.001,41.241,44.711,48.010,51.721,55.197,58.565,61.856,65.878,69.554
SSP4,37133,45.492,47.825,50.379,53.353,56.677,59.904,63.585,67.053,70.425,73.727,77.763,81.453
SSP4,37135,50.088,53.268,56.495,60.016,63.812,67.458,71.519,75.340,79.042,82.656,86.987,90.958
SSP4,37137,38.925,41.909,44.904,48.178,51.719,55.110,58.921,62.501,65.971,69.364,73.485,77.255
SSP4,37139,31.873,34.963,37.926,41.073,44.437,47.627,51.228,54.597,57.859,61.049,64.975,68.557
SSP4,37141,33.570,36.584,39.534,42.712,46.138,49.403,53.084,56.532,59.873,63.139,67.136,70.789
SSP4,37143,33.162,36.180,39.152,42.357,45.806,49.094,52.799,56.273,59.640,62.931,66.955,70.633
SSP4,37145,32.661,35.724,38.676,41.825,45.204,48.414,52.037,55.427,58.712,61.923,65.870,69.473
SSP4,37147,35.800,38.939,41.980,45.221,48.688,51.986,55.694,59.166,62.528,65.812,69.826,73.492
SSP4,37149,39.356,42.798,46.046,49.431,53.011,56.398,60.180,63.717,67.139,70.478,74.546,78.265
SSP4,37151,32.210,35.232,38.095,41.129,44.384,47.468,50.966,54.233,57.399,60.494,64.329,67.824
SSP4,37153,30.519,33.472,36.325,39.385,42.679,45.811,49.360,52.682,55.902,59.052,62.941,66.488
SSP4,37155,27.707,30.602,33.400,36.407,39.649,42.730,46.230,49.502,52.673,55.775,59.615,63.115
SSP4,37157,32.859,35.811,38.646,41.680,44.950,48.056,51.580,54.876,58.071,61.196,65.059,68.583
SSP4,37159,32.656,35.751,38.687,41.785,45.095,48.229,51.773,55.084,58.292,61.427,65.300,68.831
SSP4,37161,29.131,32.187,35.073,38.121,41.387,44.478,47.980,51.250,54.419,57.517,61.354,64.852
SSP4,37163,33.126,36.140,39.080,42.241,45.649,48.894,52.555,55.984,59.307,62.555,66.535,70.172
SSP4,37165,31.633,34.613,37.498,40.595,43.927,47.094,50.678,54.032,57.283,60.462,64.378,67.952
SSP4,37167,32.870,35.849,38.707,41.760,45.044,48.161,51.695,55.000,58.203,61.336,65.207,68.739
SSP4,37169,33.135,36.245,39.220,42.382,45.769,48.984,52.610,56.003,59.290,62.503,66.450,70.054
SSP4,37171,32.510,35.566,38.476,41.564,44.873,48.010,51.559,54.877,58.092,61.235,65.116,68.657
SSP4,37173,30.469,33.306,36.130,39.217,42.571,45.776,49.407,52.813,56.116,59.348,63.316,66.940
SSP4,37175,33.297,36.612,39.730,42.989,46.448,49.719,53.390,56.821,60.142,63.385,67.360,70.991
SSP4,37177,28.370,31.433,34.377,37.512,40.870,44.055,47.653,51.019,54.280,57.469,61.395,64.977
SSP4,37179,37.541,40.580,43.542,46.723,50.150,53.419,57.103,60.554,63.898,67.165,71.163,74.815
SSP4,37181,31.960,34.871,37.703,40.756,44.050,47.184,50.739,54.066,57.292,60.448,64.342,67.894
SSP4,37183,45.497,48.765,51.888,55.160,58.617,61.899,65.582,69.013,72.322,75.548,79.492,83.080
SSP4,37185,27.194,30.148,32.984,36.018,39.283,42.380,45.895,49.181,52.367,55.483,59.339,62.855
SSP4,37187,32.303,35.259,38.146,41.258,44.611,47.804,51.414,54.796,58.075,61.281,65.224,68.823
SSP4,37189,32.940,36.041,39.038,42.235,45.659,48.912,52.578,56.010,59.335,62.585,66.568,70.205
SSP4,37191,33.618,36.499,39.315,42.359,45.651,48.787,52.344,55.675,58.904,62.063,65.960,69.514
SSP4,37193,34.275,37.407,40.430,43.647,47.090,50.362,54.045,57.493,60.833,64.096,68.092,71.743
SSP4,37195,35.743,38.859,41.879,45.106,48.566,51.860,55.564,59.034,62.396,65.680,69.697,73.366
SSP4,37197,33.266,36.322,39.259,42.391,45.754,48.949,52.557,55.934,59.206,62.405,66.340,69.933
SSP4,37199,28.897,31.985,34.952,38.113,41.499,44.714,48.341,51.735,55.024,58.238,62.188,65.794
SSP4,38001,43.716,46.125,48.775,51.852,55.280,58.605,62.379,65.936,69.394,72.779,76.896,80.663
SSP4,38003,47.484,49.962,52.753,56.029,59.685,63.250,67.267,71.064,74.756,78.367,82.700,86.676
SSP4,38005,37.830,40.273,42.944,46.045,49.496,52.845,56.641,60.220,63.699,67.103,71.239,75.025
SSP4,38007,58.564,60.444,63.006,66.291,70.083,73.851,78.103,82.150,86.093,89.952,94.527,98.736
SSP4,38009,48.730,51.324,54.206,57.561,61.286,64.913,68.986,72.836,76.577,80.235,84.613,88.631
SSP4,38011,49.851,52.312,55.113,58.405,62.077,65.658,69.689,73.499,77.204,80.826,85.171,89.157
SSP4,38013,48.519,51.135,54.054,57.440,61.191,64.842,68.935,72.802,76.559,80.231,84.623,88.653
SSP4,38015,44.056,47.030,50.049,53.363,56.949,60.388,64.247,67.872,71.385,74.819,78.978,82.784
SSP4,38017,44.746,47.710,50.715,54.014,57.585,61.009,64.856,68.469,71.971,75.393,79.541,83.336
SSP4,38019,53.241,55.940,58.965,62.496,66.411,70.231,74.496,78.533,82.455,86.286,90.830,95.007
SSP4,38021,50.188,52.588,55.382,58.715,62.454,66.115,70.231,74.130,77.921,81.629,86.056,90.122
SSP4,38023,47.396,49.682,52.341,55.511,59.074,62.552,66.487,70.206,73.822,77.360,81.624,85.533
SSP4,38025,47.739,50.006,52.716,55.995,59.694,63.325,67.416,71.292,75.063,78.752,83.161,87.209
SSP4,38027,39.892,42.690,45.610,48.882,52.458,55.902,59.776,63.421,66.957,70.413,74.597,78.427
SSP4,38029,43.493,46.000,48.807,52.084,55.732,59.285,63.287,67.069,70.745,74.340,78.659,82.621
SSP4,38031,45.588,48.289,51.203,54.535,58.206,61.763,65.759,69.528,73.188,76.765,81.066,85.008
SSP4,38033,38.212,40.454,42.932,45.841,49.104,52.266,55.882,59.286,62.595,65.838,69.818,73.455
SSP4,38035,40.193,42.974,45.812,48.961,52.394,55.689,59.412,62.909,66.302,69.621,73.671,77.374
SSP4,38037,46.331,48.563,51.218,54.427,58.053,61.609,65.629,69.436,73.141,76.766,81.115,85.106
SSP4,38039,47.038,49.554,52.384,55.700,59.393,62.992,67.039,70.864,74.582,78.218,82.574,86.572
SSP4,38041,47.625,50.084,52.868,56.144,59.798,63.360,67.372,71.164,74.850,78.454,82.781,86.750
SSP4,38043,44.127,46.376,49.007,52.149,55.689,59.151,63.073,66.783,70.392,73.926,78.186,82.092
SSP4,38045,57.358,59.547,62.332,65.786,69.714,73.599,77.954,82.096,86.127,90.068,94.722,99.004
SSP4,38047,46.986,49.711,52.723,56.184,59.999,63.706,67.851,71.767,75.569,79.283,83.715,87.784
SSP4,38049,39.381,41.865,44.559,47.667,51.117,54.459,58.247,61.816,65.284,68.678,72.804,76.579
SSP4,38051,42.081,44.760,47.656,50.961,54.598,58.118,62.073,65.802,69.422,72.960,77.222,81.128
SSP4,38053,54.096,56.126,58.696,61.916,65.603,69.245,73.362,77.270,81.076,84.801,89.246,93.330
